,year,branch_name,hour,amount_in_gbp
12848,2014.0,Selby branch,1.0,46319965.3488
12849,2013.0,Isle of Wight store,7.0,46319077.868200004
12850,2011.0,Haringey store,5.0,46317700.787200004
12851,2016.0,Dumfries and Galloway branch,22.0,46316651.9296
12852,2010.0,Forest of Dean store,23.0,46315694.152
12853,2017.0,Bassetlaw outlet,20.0,46314351.8834
12854,2018.0,Haringey store,15.0,46313069.84640001
12855,2017.0,Isle of Wight store,23.0,46312953.7744
12856,2015.0,Ceredigion store,6.0,46312258.869
12857,2017.0,Haringey store,17.0,46310356.3006
12858,2012.0,North Yorkshire store,17.0,46309116.0252
12859,2010.0,Lambeth store,2.0,46308615.76
12860,2017.0,East Dunbartonshire branch,22.0,46307033.2878
12861,2012.0,Tyne and Wear outlet,9.0,46306691.6088
12862,2020.0,South Northamptonshire store,19.0,46303436.31
12863,2020.0,Forest of Dean store,23.0,46303055.58
12864,2017.0,Newark and Sherwood store,20.0,46301319.9396
12865,2012.0,South Northamptonshire store,7.0,46298334.76800001
12866,2011.0,North Ayrshire store,16.0,46296148.2598
12867,2014.0,North Yorkshire outlet,4.0,46293030.2912
12868,2016.0,Barry outlet,17.0,46290706.282800004
12869,2013.0,Chorley store,5.0,46286571.39040001
12870,2013.0,North Ayrshire store,22.0,46284943.80600001
12871,2012.0,Lincolnshire store,10.0,46283833.40280001
12872,2018.0,Fareham outlet,13.0,46283367.3408
12873,2013.0,Hampshire branch,19.0,46281999.54440001
12874,2012.0,Isle of Wight store,10.0,46275204.36000001
12875,2018.0,Richmondshire outlet,13.0,46272877.88160001
12876,2010.0,Forest of Dean store,19.0,46268104.784
12877,2015.0,York outlet,1.0,46267527.933
12878,2014.0,Castle Point outlet,17.0,46266944.8648
12879,2020.0,Newark and Sherwood store,1.0,46266470.17
12880,2012.0,Peeblesshire outlet,8.0,46261556.300400004
12881,2014.0,Barry outlet,5.0,46258309.2136
12882,2012.0,Richmondshire outlet,10.0,46258308.532800004
12883,2011.0,Chorley store,19.0,46256027.9886
12884,2012.0,Epsom and Ewell store,13.0,46253530.5204
12885,2019.0,Chorley store,13.0,46250649.151
12886,2010.0,East Sussex outlet,1.0,46245501.024000004
12887,2015.0,Staffordshire store,18.0,46244624.337
12888,2013.0,North Ayrshire store,13.0,46244462.00640001
12889,2010.0,Dorset outlet,6.0,46244156.32
12890,2019.0,Peeblesshire outlet,1.0,46240016.2294
12891,2012.0,Oxford outlet,23.0,46235159.3844
12892,2019.0,Darlington store,13.0,46233095.4204
12893,2017.0,Richmondshire outlet,3.0,46227633.2362
12894,2019.0,Dumfries and Galloway branch,12.0,46227458.0292
12895,2010.0,North Ayrshire store,13.0,46220737.136
12896,2012.0,Colchester outlet,9.0,46219332.56640001
12897,2011.0,Hinckley and Bosworth branch,23.0,46218583.9842
12898,2013.0,North Yorkshire store,2.0,46216920.42040001
12899,2015.0,Bedfordshire store,13.0,46215563.841
12900,2014.0,Dorset outlet,16.0,46212868.284
12901,2010.0,Peeblesshire outlet,22.0,46212700.76
12902,2013.0,Mole Valley store,9.0,46210712.381400004
12903,2018.0,Selby branch,6.0,46210376.80320001
12904,2020.0,Bargoed outlet,3.0,46209210.37
12905,2013.0,Hinckley and Bosworth branch,7.0,46208782.919800006
12906,2011.0,Oxford outlet,14.0,46204915.3878
12907,2010.0,Fylde outlet,17.0,46204842.936
12908,2014.0,Selby branch,0.0,46199375.7808
12909,2011.0,Chiltern store,19.0,46197064.962000005
12910,2016.0,Oxford outlet,19.0,46196724.3728
12911,2019.0,North Yorkshire store,15.0,46196240.5408
12912,2010.0,Ceredigion store,10.0,46195716.44
12913,2020.0,North Yorkshire outlet,7.0,46195176.42
12914,2018.0,Sefton outlet,6.0,46192636.656
12915,2011.0,Lincoln branch,4.0,46192067.308000006
12916,2013.0,Peeblesshire outlet,9.0,46188478.31120001
12917,2015.0,Larne store,9.0,46186372.692
12918,2020.0,Powys outlet,21.0,46183023.56
12919,2016.0,North Yorkshire store,22.0,46178643.2264
12920,2012.0,Bassetlaw outlet,23.0,46172657.0508
12921,2015.0,Haringey store,23.0,46169767.026
12922,2017.0,St,23.0,46166483.6794
12923,2013.0,Darlington store,9.0,46165440.02920001
12924,2013.0,Shepway store,5.0,46160550.16380001
12925,2020.0,Newark and Sherwood store,3.0,46160137.95
12926,2012.0,Staffordshire store,19.0,46155718.82040001
12927,2013.0,Darlington store,19.0,46155223.72800001
12928,2010.0,East Sussex outlet,5.0,46152100.744
12929,2020.0,Rushcliffe branch,4.0,46149810.49
12930,2014.0,Lambeth store,15.0,46148030.0688
12931,2012.0,Larne store,17.0,46146153.396000005
12932,2020.0,Cheshire East outlet,23.0,46145215.82
12933,2011.0,Powys outlet,21.0,46144863.4586
12934,2019.0,Cheshire East outlet,11.0,46142288.1108
12935,2014.0,Fylde outlet,4.0,46140802.84
12936,2018.0,Rushcliffe branch,5.0,46140040.1568
12937,2012.0,Powys outlet,17.0,46139958.6648
12938,2012.0,York outlet,2.0,46137869.42520001
12939,2020.0,Castle Point outlet,14.0,46137609.16
12940,2011.0,Bedford Borough branch,19.0,46135211.1238
12941,2020.0,Dumfries and Galloway branch,4.0,46134764.98
12942,2013.0,Bedfordshire store,4.0,46133789.52660001
12943,2014.0,Epsom and Ewell store,23.0,46133676.028
12944,2011.0,Forest of Dean store,18.0,46132908.481800005
12945,2016.0,Epsom and Ewell store,1.0,46131794.7104
12946,2010.0,Bassetlaw outlet,22.0,46131043.928
12947,2019.0,North Ayrshire store,13.0,46117619.0412
12948,2014.0,Tyne and Wear outlet,7.0,46112883.4936
12949,2013.0,Lincoln branch,13.0,46106012.83380001
12950,2010.0,Epsom and Ewell store,1.0,46104759.32
12951,2015.0,Bedfordshire store,17.0,46104361.389
12952,2017.0,South Northamptonshire store,15.0,46103670.7832
12953,2014.0,Lichfield outlet,15.0,46103144.4632
12954,2012.0,Peeblesshire outlet,14.0,46102650.174
12955,2016.0,Glasgow City outlet,19.0,46102182.5692
12956,2020.0,Lichfield outlet,12.0,46099560.18
12957,2011.0,Castle Point outlet,6.0,46097570.3358
12958,2018.0,Shepway store,4.0,46096313.865600005
12959,2012.0,Lincoln branch,9.0,46095866.05680001
12960,2015.0,Powys outlet,5.0,46094858.325
12961,2020.0,Staffordshire store,17.0,46093248.99
12962,2014.0,Lincolnshire store,20.0,46087595.4968
12963,2014.0,Peeblesshire outlet,14.0,46085139.8128
12964,2013.0,Powys outlet,6.0,46085095.33760001
12965,2016.0,York outlet,2.0,46084169.5212
12966,2012.0,Tyne and Wear outlet,0.0,46084130.70240001
12967,2010.0,Mole Valley store,7.0,46082138.712
12968,2012.0,Bridgend outlet,21.0,46080160.9716
12969,2016.0,Ceredigion store,10.0,46078722.3852
12970,2010.0,Lincoln branch,21.0,46074523.192
12971,2012.0,Cheshire East outlet,11.0,46069803.07440001
12972,2018.0,Newham branch,10.0,46068117.3312
12973,2011.0,Hampshire branch,8.0,46068080.3724
12974,2014.0,Bedford Borough branch,14.0,46067671.188
12975,2015.0,West Oxfordshire outlet,20.0,46066082.967
12976,2013.0,Sefton outlet,2.0,46064810.354200006
12977,2013.0,Staffordshire store,22.0,46062669.186400004
12978,2014.0,Bedford Borough branch,1.0,46060874.772
12979,2012.0,Darlington store,18.0,46060840.56
12980,2018.0,Dumfries and Galloway branch,4.0,46059123.686400004
12981,2010.0,Larne store,15.0,46057036.192
12982,2014.0,Bedfordshire store,18.0,46056471.2168
12983,2011.0,Chiltern store,14.0,46049469.349
12984,2019.0,Isle of Anglesey outlet,22.0,46048176.79
12985,2013.0,Selby branch,6.0,46041499.89080001
12986,2018.0,Hinckley and Bosworth branch,13.0,46040172.374400005
12987,2016.0,Rushcliffe branch,21.0,46038432.3744
12988,2018.0,Epsom and Ewell store,2.0,46038123.96480001
12989,2016.0,Powys outlet,20.0,46036476.5832
12990,2012.0,North Yorkshire store,14.0,46035837.128400005
12991,2019.0,Barry outlet,14.0,46030757.9564
12992,2011.0,Bracknell Forest store,15.0,46024895.892400004
12993,2020.0,Bedford Borough branch,4.0,46023246.24
12994,2012.0,Lincolnshire store,19.0,46022990.7312
12995,2018.0,Larne store,0.0,46021394.812800005
12996,2011.0,Bassetlaw outlet,6.0,46019700.315000005
12997,2013.0,Bedford Borough branch,6.0,46019459.501200005
12998,2020.0,Darlington store,18.0,46018543.78
12999,2020.0,Bracknell Forest store,3.0,46017827.38
13000,2015.0,York outlet,20.0,46016167.329
13001,2015.0,Forest of Dean store,2.0,46015433.559
13002,2011.0,Castle Point outlet,21.0,46011594.0164
13003,2015.0,Ceredigion store,23.0,46008433.08
13004,2015.0,North Yorkshire outlet,10.0,46007920.116
13005,2015.0,Cheshire East outlet,18.0,46005117.849
13006,2014.0,North Yorkshire store,11.0,46003774.5464
13007,2018.0,Oxford outlet,21.0,45997749.744
13008,2017.0,East Dunbartonshire branch,4.0,45994837.8464
13009,2017.0,Selby branch,19.0,45993169.280600004
13010,2017.0,East Dunbartonshire branch,20.0,45992636.6108
13011,2013.0,Rushcliffe branch,10.0,45989354.88300001
13012,2017.0,South Northamptonshire store,18.0,45989006.7726
13013,2019.0,Fylde outlet,19.0,45988195.2236
13014,2016.0,Epsom and Ewell store,3.0,45986851.314
13015,2013.0,Chiltern store,0.0,45983934.01060001
13016,2013.0,South Northamptonshire store,5.0,45979459.482200004
13017,2017.0,Peeblesshire outlet,6.0,45978436.67
13018,2012.0,Rugby branch,22.0,45974284.246800005
13019,2011.0,North Yorkshire store,8.0,45970260.4568
13020,2016.0,Lincolnshire store,9.0,45968104.2164
13021,2012.0,Stoke-on-Trent store,10.0,45966387.4068
13022,2018.0,Dumfries and Galloway branch,5.0,45963956.246400006
13023,2010.0,Lichfield outlet,12.0,45960568.52
13024,2011.0,North Ayrshire store,3.0,45958998.56860001
13025,2013.0,Bargoed outlet,0.0,45958630.497200005
13026,2017.0,Newark and Sherwood store,12.0,45954612.6802
13027,2019.0,Shepway store,21.0,45953722.822
13028,2019.0,Newark and Sherwood store,23.0,45953379.92
13029,2015.0,Darlington store,16.0,45953186.499
13030,2019.0,Haringey store,2.0,45949460.8608
13031,2018.0,South Northamptonshire store,13.0,45949352.74560001
13032,2011.0,Bedford Borough branch,2.0,45948030.2404
13033,2020.0,Tyne and Wear outlet,14.0,45947790.36
13034,2013.0,Peeblesshire outlet,3.0,45947275.93440001
13035,2015.0,Castle Point outlet,1.0,45945405.09
13036,2016.0,Sefton outlet,21.0,45944189.718
13037,2013.0,Dumfries and Galloway branch,14.0,45941667.64220001
13038,2020.0,Hinckley and Bosworth branch,23.0,45938534.57
13039,2011.0,Fylde outlet,2.0,45936351.882400006
13040,2013.0,Fylde outlet,5.0,45935494.725600004
13041,2011.0,Bassetlaw outlet,3.0,45933879.4102
13042,2013.0,Bedfordshire store,19.0,45932415.727800004
13043,2010.0,Stoke-on-Trent store,7.0,45927503.048
13044,2017.0,Rushcliffe branch,18.0,45926553.041
13045,2017.0,East Sussex outlet,5.0,45923576.427600004
13046,2011.0,Fareham outlet,5.0,45918361.426800005
13047,2015.0,Forest of Dean store,9.0,45916175.862
13048,2010.0,Forest of Dean store,8.0,45914383.896
13049,2017.0,West Oxfordshire outlet,2.0,45911845.096
13050,2011.0,Staffordshire store,10.0,45911121.933800004
13051,2012.0,Sefton outlet,13.0,45909790.91160001
13052,2013.0,Lancashire store,8.0,45906182.700600006
13053,2015.0,Larne store,22.0,45903913.452
13054,2016.0,North Yorkshire outlet,1.0,45902882.6932
13055,2011.0,Powys outlet,8.0,45900790.909600005
13056,2015.0,Shepway store,6.0,45899052.741
13057,2011.0,Stoke-on-Trent store,20.0,45898128.3204
13058,2018.0,Haringey store,18.0,45894274.742400005
13059,2018.0,Reigate and Banstead branch,17.0,45892042.6176
13060,2020.0,Larne store,10.0,45891405.44
13061,2015.0,Ceredigion store,16.0,45890279.127
13062,2010.0,South Northamptonshire store,0.0,45886340.984
13063,2018.0,Larne store,3.0,45881428.1664
13064,2018.0,Reigate and Banstead branch,21.0,45879804.10560001
13065,2012.0,Newham branch,7.0,45879466.4328
13066,2016.0,Lancashire store,7.0,45874148.0112
13067,2014.0,Peeblesshire outlet,21.0,45871018.0104
13068,2011.0,Dorset outlet,12.0,45870642.109000005
13069,2020.0,East Sussex outlet,14.0,45866608.63
13070,2017.0,Powys outlet,14.0,45861482.0486
13071,2012.0,South Northamptonshire store,8.0,45859537.474800006
13072,2012.0,Lichfield outlet,21.0,45859130.730000004
13073,2020.0,Haringey store,7.0,45858340.12
13074,2017.0,Darlington store,1.0,45853862.7658
13075,2017.0,Newham branch,15.0,45849460.539
13076,2012.0,Chorley store,15.0,45849020.322000004
13077,2019.0,St,1.0,45846137.6674
13078,2014.0,South Northamptonshire store,10.0,45845405.5928
13079,2010.0,Stoke-on-Trent store,17.0,45844656.44
13080,2016.0,Stoke-on-Trent store,9.0,45844407.162
13081,2011.0,Chorley store,2.0,45838210.0594
13082,2012.0,Chiltern store,16.0,45837253.12320001
13083,2018.0,Castle Point outlet,4.0,45833192.860800005
13084,2010.0,Chiltern store,17.0,45831892.624
13085,2019.0,Fylde outlet,2.0,45831099.3714
13086,2017.0,Richmondshire outlet,0.0,45829852.0544
13087,2020.0,Newham branch,8.0,45826369.04
13088,2012.0,Forest of Dean store,21.0,45826131.7668
13089,2017.0,Castle Point outlet,19.0,45818690.8986
13090,2014.0,Hinckley and Bosworth branch,12.0,45817809.796
13091,2011.0,Fareham outlet,14.0,45817717.742800005
13092,2014.0,Lichfield outlet,19.0,45816359.6616
13093,2015.0,Reigate and Banstead branch,6.0,45815541.579
13094,2013.0,Sefton outlet,15.0,45814476.81560001
13095,2015.0,Selby branch,11.0,45812947.554
13096,2013.0,Dorset outlet,13.0,45811698.05240001
13097,2010.0,Tyne and Wear outlet,7.0,45808997.8
13098,2016.0,East Dunbartonshire branch,9.0,45806750.7432
13099,2017.0,Darlington store,0.0,45806058.6898
13100,2012.0,Darlington store,1.0,45805234.57440001
13101,2017.0,Bracknell Forest store,10.0,45805079.0124
13102,2012.0,Dumfries and Galloway branch,22.0,45805067.3136
13103,2013.0,Lincolnshire store,12.0,45800793.751200005
13104,2019.0,East Dunbartonshire branch,19.0,45800625.8598
13105,2019.0,Hampshire branch,17.0,45800560.8074
13106,2012.0,Mole Valley store,17.0,45797591.27160001
13107,2015.0,North Ayrshire store,23.0,45796050.837
13108,2019.0,East Sussex outlet,12.0,45786474.8362
13109,2013.0,Bedford Borough branch,14.0,45786359.76060001
13110,2017.0,Selby branch,4.0,45785883.394600004
13111,2012.0,Staffordshire store,4.0,45785104.041600004
13112,2010.0,Sefton outlet,18.0,45782495.168
13113,2017.0,Bedford Borough branch,10.0,45777684.8932
13114,2010.0,East Sussex outlet,13.0,45777572.472
13115,2018.0,Rugby branch,15.0,45775922.352000006
13116,2010.0,Tyne and Wear outlet,20.0,45774851.28
13117,2015.0,Selby branch,18.0,45772541.928
13118,2017.0,Isle of Wight store,14.0,45772533.5428
13119,2011.0,Fareham outlet,8.0,45771358.9772
13120,2019.0,Cheshire East outlet,8.0,45770138.4126
13121,2013.0,Powys outlet,11.0,45769776.63000001
13122,2012.0,North Yorkshire outlet,0.0,45767707.96080001
13123,2017.0,Larne store,1.0,45766175.505
13124,2010.0,East Sussex outlet,21.0,45764839.504
13125,2019.0,Barry outlet,17.0,45764733.7812
13126,2014.0,Reigate and Banstead branch,6.0,45762477.2
13127,2015.0,Isle of Wight store,4.0,45758648.952
13128,2016.0,Glasgow City outlet,6.0,45758443.2176
13129,2013.0,Darlington store,16.0,45758148.41520001
13130,2014.0,Fylde outlet,2.0,45753056.5888
13131,2015.0,Shepway store,7.0,45752865.975
13132,2016.0,Larne store,3.0,45751970.2448
13133,2016.0,Bridgend outlet,8.0,45750332.7276
13134,2015.0,Hampshire branch,13.0,45748461.447
13135,2014.0,Dumfries and Galloway branch,2.0,45747008.076
13136,2017.0,Reigate and Banstead branch,3.0,45741247.6356
13137,2011.0,Bedford Borough branch,14.0,45741225.8386
13138,2015.0,Epsom and Ewell store,6.0,45740443.572
13139,2014.0,Rushcliffe branch,2.0,45735591.2728
13140,2014.0,Castle Point outlet,4.0,45734550.884
13141,2011.0,Hampshire branch,2.0,45733265.3852
13142,2019.0,Hinckley and Bosworth branch,22.0,45731232.5792
13143,2020.0,Cheshire East outlet,18.0,45728744.63
13144,2012.0,Haringey store,9.0,45726522.282000005
13145,2020.0,West Oxfordshire outlet,23.0,45725221.53
13146,2012.0,East Dunbartonshire branch,5.0,45723526.791600004
13147,2013.0,West Oxfordshire outlet,7.0,45722579.494600005
13148,2013.0,Tyne and Wear outlet,4.0,45720844.18660001
13149,2017.0,Reigate and Banstead branch,12.0,45717382.6618
13150,2014.0,Reigate and Banstead branch,7.0,45714016.3392
13151,2010.0,East Sussex outlet,12.0,45713519.248
13152,2015.0,Lancashire store,15.0,45710977.653
13153,2014.0,Shepway store,16.0,45709545.3232
13154,2012.0,Newark and Sherwood store,1.0,45708226.4856
13155,2016.0,Lincoln branch,0.0,45706138.7704
13156,2015.0,Rushcliffe branch,22.0,45705639.492
13157,2020.0,Lancashire store,11.0,45704782.43
13158,2020.0,Lichfield outlet,4.0,45704141.71
13159,2011.0,Oxford outlet,23.0,45703128.696
13160,2016.0,Ceredigion store,14.0,45703031.8568
13161,2012.0,North Ayrshire store,5.0,45701417.176800005
13162,2011.0,Staffordshire store,8.0,45698396.2628
13163,2015.0,Lambeth store,6.0,45697767.381
13164,2013.0,Darlington store,23.0,45695846.56660001
13165,2011.0,Bridgend outlet,11.0,45693811.659200005
13166,2014.0,Lancashire store,23.0,45693424.8672
13167,2017.0,St,20.0,45693272.3198
13168,2013.0,Richmondshire outlet,2.0,45690211.021000005
13169,2012.0,North Yorkshire outlet,15.0,45687922.602000006
13170,2014.0,Mole Valley store,19.0,45686357.5784
13171,2016.0,Hinckley and Bosworth branch,1.0,45685884.6484
13172,2013.0,Oxford outlet,3.0,45685074.64520001
13173,2010.0,Forest of Dean store,12.0,45683961.256
13174,2011.0,North Yorkshire store,3.0,45681934.5988
13175,2014.0,North Yorkshire outlet,1.0,45673109.2928
13176,2010.0,East Sussex outlet,2.0,45670372.632
13177,2019.0,Oxford outlet,11.0,45669598.7034
13178,2019.0,Lancashire store,4.0,45668217.0994
13179,2016.0,Bargoed outlet,5.0,45667718.7792
13180,2017.0,York outlet,11.0,45664221.3566
13181,2018.0,Rushcliffe branch,2.0,45661391.1264
13182,2019.0,South Northamptonshire store,22.0,45661367.458
13183,2012.0,Lichfield outlet,0.0,45660562.0464
13184,2019.0,Rushcliffe branch,0.0,45648565.13
13185,2020.0,East Hertfordshire branch,20.0,45647941.99
13186,2010.0,Lichfield outlet,17.0,45646222.424
13187,2015.0,Chorley store,20.0,45643206.888
13188,2013.0,Dorset outlet,9.0,45642070.973000005
13189,2011.0,Barry outlet,18.0,45641107.463
13190,2017.0,Larne store,6.0,45640175.3576
13191,2018.0,Newham branch,11.0,45638638.953600004
13192,2010.0,Tyne and Wear outlet,21.0,45637584.416
13193,2014.0,Lambeth store,19.0,45636946.3
13194,2014.0,East Sussex outlet,19.0,45636174.1176
13195,2013.0,Castle Point outlet,3.0,45636153.71720001
13196,2011.0,St,15.0,45635774.806200005
13197,2013.0,South Northamptonshire store,23.0,45633290.08060001
13198,2017.0,Ceredigion store,4.0,45631976.4238
13199,2017.0,Lancashire store,13.0,45631325.1448
13200,2015.0,Armagh outlet,12.0,45631233.522
13201,2014.0,Lincoln branch,5.0,45631067.6448
13202,2015.0,Hampshire branch,9.0,45628927.443
13203,2017.0,Armagh outlet,16.0,45626801.235
13204,2019.0,Oxford outlet,0.0,45626733.8758
13205,2010.0,Cheshire East outlet,23.0,45626614.24
13206,2014.0,Richmondshire outlet,16.0,45625214.0608
13207,2014.0,Newham branch,17.0,45622017.3464
13208,2016.0,North Yorkshire store,18.0,45621502.7908
13209,2014.0,Armagh outlet,0.0,45621057.9264
13210,2013.0,Rugby branch,21.0,45613251.943
13211,2012.0,Armagh outlet,19.0,45612487.527600005
13212,2012.0,Rushcliffe branch,8.0,45608420.10480001
13213,2016.0,Armagh outlet,21.0,45608046.42
13214,2013.0,Sefton outlet,16.0,45606675.97020001
13215,2016.0,Castle Point outlet,13.0,45605564.7844
13216,2018.0,St,9.0,45602113.968
13217,2014.0,Chiltern store,20.0,45600872.5656
13218,2014.0,Bridgend outlet,17.0,45598416.468
13219,2012.0,Dorset outlet,7.0,45597461.9016
13220,2018.0,Uttlesford branch,17.0,45597366.5568
13221,2013.0,Uttlesford branch,4.0,45595451.491000004
13222,2016.0,Hampshire branch,20.0,45594689.3448
13223,2019.0,Lancashire store,15.0,45593903.9444
13224,2013.0,Chorley store,3.0,45592291.644600004
13225,2015.0,Chorley store,3.0,45590992.083
13226,2017.0,Richmondshire outlet,15.0,45589640.2056
13227,2010.0,Lincoln branch,2.0,45585233.816
